time,station,tlmax,tlmin,tl_mittel,rf_mittel
1991-02-12T00:00+00:00,5925,0.1,-5.0,-2.5,65.0
1991-02-13T00:00+00:00,5925,0.4,-2.2,-0.9,69.0
1991-02-14T00:00+00:00,5925,0.4,-3.4,-1.5,67.0
1991-02-15T00:00+00:00,5925,0.6,-4.7,-2.1,70.0
1991-02-16T00:00+00:00,5925,3.6,-3.8,-0.1,92.0
1991-02-17T00:00+00:00,5925,3.8,-1.4,1.2,64.0
1991-02-18T00:00+00:00,5925,4.9,-4.0,0.5,68.0
1991-02-19T00:00+00:00,5925,3.1,-3.8,-0.4,83.0
1991-02-20T00:00+00:00,5925,2.2,-4.5,-1.2,83.0
1991-02-21T00:00+00:00,5925,2.9,-2.2,0.4,81.0
1991-02-22T00:00+00:00,5925,9.0,-1.1,4.0,78.0
1991-02-23T00:00+00:00,5925,11.6,1.7,6.7,65.0
1991-02-24T00:00+00:00,5925,11.9,7.4,9.7,77.0
1991-02-25T00:00+00:00,5925,8.6,0.8,4.7,98.0
1991-02-26T00:00+00:00,5925,9.6,2.4,6.0,69.0
1991-02-27T00:00+00:00,5925,7.9,2.4,5.2,61.0
1991-02-28T00:00+00:00,5925,3.7,-1.7,1.0,70.0
1991-03-01T00:00+00:00,5925,3.7,0.9,2.3,75.0
1991-03-02T00:00+00:00,5925,5.4,2.2,3.8,80.0
1991-03-03T00:00+00:00,5925,4.1,2.5,3.3,95.0
1991-03-04T00:00+00:00,5925,6.6,2.7,4.7,91.0
1991-03-05T00:00+00:00,5925,5.0,2.3,3.7,89.0
1991-03-06T00:00+00:00,5925,6.3,2.5,4.4,77.0
1991-03-07T00:00+00:00,5925,5.7,3.4,4.6,97.0
1991-03-08T00:00+00:00,5925,13.5,4.7,9.1,80.0
1991-03-09T00:00+00:00,5925,10.8,4.5,7.7,77.0
1991-03-10T00:00+00:00,5925,10.6,4.6,7.6,82.0
1991-03-11T00:00+00:00,5925,10.5,6.6,8.6,96.0
1991-03-12T00:00+00:00,5925,12.4,5.8,9.1,79.0
1991-03-13T00:00+00:00,5925,13.4,4.3,8.9,70.0
1991-03-14T00:00+00:00,5925,16.9,4.2,10.6,64.0
1991-03-15T00:00+00:00,5925,18.5,5.3,11.9,57.0
1991-03-16T00:00+00:00,5925,18.0,6.3,12.2,60.0
1991-03-17T00:00+00:00,5925,16.5,6.8,11.7,66.0
1991-03-18T00:00+00:00,5925,16.0,7.1,11.6,73.0
1991-03-19T00:00+00:00,5925,14.9,9.1,12.0,80.0
1991-03-20T00:00+00:00,5925,17.2,9.1,13.2,73.0
1991-03-21T00:00+00:00,5925,21.4,12.3,16.9,62.0
1991-03-22T00:00+00:00,5925,20.7,9.8,15.3,64.0
1991-03-23T00:00+00:00,5925,17.5,7.9,12.7,70.0
1991-03-24T00:00+00:00,5925,20.2,9.2,14.7,68.0
1991-03-25T00:00+00:00,5925,17.7,8.3,13.0,83.0
1991-03-26T00:00+00:00,5925,8.4,5.2,6.8,92.0
1991-03-27T00:00+00:00,5925,6.5,2.3,4.4,68.0
1991-03-28T00:00+00:00,5925,7.4,2.5,5.0,65.0
1991-03-29T00:00+00:00,5925,4.9,1.6,3.3,84.0
1991-03-30T00:00+00:00,5925,4.1,1.8,3.0,95.0
1991-03-31T00:00+00:00,5925,10.2,3.8,7.0,71.0
1991-04-01T00:00+00:00,5925,12.4,3.7,8.1,60.0
1991-04-02T00:00+00:00,5925,16.3,6.3,11.3,66.0
1991-04-03T00:00+00:00,5925,14.2,8.8,11.5,68.0
1991-04-04T00:00+00:00,5925,16.4,8.9,12.7,62.0
1991-04-05T00:00+00:00,5925,19.3,8.4,13.9,64.0
1991-04-06T00:00+00:00,5925,16.4,10.5,13.5,77.0
1991-04-07T00:00+00:00,5925,14.6,10.0,12.3,64.0
1991-04-08T00:00+00:00,5925,15.3,9.5,12.4,69.0
1991-04-09T00:00+00:00,5925,14.1,7.7,10.9,72.0
1991-04-10T00:00+00:00,5925,12.8,6.5,9.7,66.0
1991-04-11T00:00+00:00,5925,14.0,5.6,9.8,74.0
1991-04-12T00:00+00:00,5925,16.8,8.6,12.7,78.0
1991-04-13T00:00+00:00,5925,17.1,8.2,12.7,72.0
1991-04-14T00:00+00:00,5925,18.0,7.0,12.5,62.0
1991-04-15T00:00+00:00,5925,18.6,9.5,14.1,50.0
1991-04-16T00:00+00:00,5925,19.1,9.3,14.2,52.0
1991-04-17T00:00+00:00,5925,14.8,2.4,8.6,72.0
1991-04-18T00:00+00:00,5925,7.1,3.9,5.5,77.0
1991-04-19T00:00+00:00,5925,6.2,1.7,4.0,83.0
1991-04-20T00:00+00:00,5925,10.2,2.4,6.3,63.0
1991-04-21T00:00+00:00,5925,9.1,2.4,5.8,57.0
1991-04-22T00:00+00:00,5925,11.1,2.3,6.7,51.0
1991-04-23T00:00+00:00,5925,12.9,4.2,8.6,64.0
1991-04-24T00:00+00:00,5925,11.1,5.2,8.2,78.0
1991-04-25T00:00+00:00,5925,10.2,5.3,7.8,82.0
1991-04-26T00:00+00:00,5925,14.7,4.4,9.6,65.0
1991-04-27T00:00+00:00,5925,16.6,6.7,11.7,73.0
1991-04-28T00:00+00:00,5925,16.7,8.8,12.8,66.0
1991-04-29T00:00+00:00,5925,18.7,10.0,14.4,58.0
1991-04-30T00:00+00:00,5925,17.5,9.9,13.7,57.0
1991-05-01T00:00+00:00,5925,19.1,11.0,15.1,73.0
1991-05-02T00:00+00:00,5925,17.7,12.6,15.2,80.0
1991-05-03T00:00+00:00,5925,13.6,9.3,11.5,88.0
1991-05-04T00:00+00:00,5925,11.3,5.9,8.6,68.0
1991-05-05T00:00+00:00,5925,15.2,8.6,11.9,70.0
1991-05-06T00:00+00:00,5925,16.0,8.4,12.2,74.0
1991-05-07T00:00+00:00,5925,15.6,8.5,12.1,63.0
1991-05-08T00:00+00:00,5925,15.4,6.2,10.8,59.0
1991-05-09T00:00+00:00,5925,17.2,5.8,11.5,58.0
1991-05-10T00:00+00:00,5925,17.0,10.9,14.0,85.0
1991-05-11T00:00+00:00,5925,19.4,12.7,16.1,77.0
1991-05-12T00:00+00:00,5925,18.0,10.8,14.4,72.0
1991-05-13T00:00+00:00,5925,15.7,10.7,13.2,70.0
1991-05-14T00:00+00:00,5925,19.3,9.8,14.6,58.0
1991-05-15T00:00+00:00,5925,17.6,9.5,13.6,56.0
1991-05-16T00:00+00:00,5925,14.0,8.0,11.0,62.0
1991-05-17T00:00+00:00,5925,10.7,5.9,8.3,84.0
1991-05-18T00:00+00:00,5925,7.9,5.7,6.8,92.0
1991-05-19T00:00+00:00,5925,14.7,6.0,10.4,59.0
1991-05-20T00:00+00:00,5925,17.8,7.8,12.8,53.0
1991-05-21T00:00+00:00,5925,20.6,13.7,17.2,59.0
1991-05-22T00:00+00:00,5925,23.1,16.3,19.7,61.0
1991-05-23T00:00+00:00,5925,21.1,11.2,16.2,52.0
1991-05-24T00:00+00:00,5925,13.5,6.5,10.0,62.0
1991-05-25T00:00+00:00,5925,13.5,6.6,10.1,72.0
1991-05-26T00:00+00:00,5925,13.0,8.5,10.8,84.0
1991-05-27T00:00+00:00,5925,16.1,7.3,11.7,59.0
1991-05-28T00:00+00:00,5925,17.4,9.8,13.6,57.0
1991-05-29T00:00+00:00,5925,18.3,10.3,14.3,55.0
1991-05-30T00:00+00:00,5925,19.8,11.2,15.5,57.0
1991-05-31T00:00+00:00,5925,24.3,14.7,19.5,51.0
1991-06-01T00:00+00:00,5925,26.4,14.2,20.3,53.0
1991-06-02T00:00+00:00,5925,20.6,12.2,16.4,51.0
1991-06-03T00:00+00:00,5925,22.4,12.1,17.3,81.0
1991-06-04T00:00+00:00,5925,15.5,10.9,13.2,71.0
1991-06-05T00:00+00:00,5925,17.2,10.1,13.7,66.0
1991-06-06T00:00+00:00,5925,21.0,8.7,14.9,69.0
1991-06-07T00:00+00:00,5925,21.8,13.4,17.6,61.0
1991-06-08T00:00+00:00,5925,22.9,12.7,17.8,77.0
1991-06-09T00:00+00:00,5925,22.4,14.6,18.5,62.0
1991-06-10T00:00+00:00,5925,23.6,15.7,19.7,67.0
1991-06-11T00:00+00:00,5925,21.8,16.3,19.1,60.0
1991-06-12T00:00+00:00,5925,24.6,13.5,19.1,55.0
1991-06-13T00:00+00:00,5925,26.4,15.8,21.1,64.0
1991-06-14T00:00+00:00,5925,24.0,14.2,19.1,73.0
1991-06-15T00:00+00:00,5925,26.0,15.5,20.8,66.0
1991-06-16T00:00+00:00,5925,28.4,17.5,23.0,65.0
1991-06-17T00:00+00:00,5925,27.3,17.3,22.3,70.0
1991-06-18T00:00+00:00,5925,25.9,10.1,18.0,65.0
1991-06-19T00:00+00:00,5925,16.3,13.1,14.7,81.0
1991-06-20T00:00+00:00,5925,23.1,12.3,17.7,55.0
1991-06-21T00:00+00:00,5925,20.7,15.1,17.9,69.0
1991-06-22T00:00+00:00,5925,25.8,12.7,19.3,63.0
1991-06-23T00:00+00:00,5925,29.1,17.4,23.3,60.0
1991-06-24T00:00+00:00,5925,28.1,18.5,23.3,62.0
1991-06-25T00:00+00:00,5925,25.3,18.5,21.9,77.0
1991-06-26T00:00+00:00,5925,29.4,17.8,23.6,71.0
1991-06-27T00:00+00:00,5925,26.1,15.9,21.0,77.0
1991-06-28T00:00+00:00,5925,19.4,11.9,15.7,61.0
1991-06-29T00:00+00:00,5925,18.7,12.2,15.5,66.0
1991-06-30T00:00+00:00,5925,21.6,12.9,17.3,52.0
1991-07-01T00:00+00:00,5925,24.8,12.6,18.7,55.0
1991-07-02T00:00+00:00,5925,25.9,17.1,21.5,60.0
1991-07-03T00:00+00:00,5925,24.6,18.5,21.6,74.0
1991-07-04T00:00+00:00,5925,26.1,21.2,23.7,81.0
1991-07-05T00:00+00:00,5925,29.7,20.8,25.3,66.0
1991-07-06T00:00+00:00,5925,29.0,19.7,24.4,50.0
1991-07-07T00:00+00:00,5925,29.5,20.1,24.8,57.0
1991-07-08T00:00+00:00,5925,31.3,19.6,25.5,60.0
1991-07-09T00:00+00:00,5925,30.2,22.3,26.3,66.0
1991-07-10T00:00+00:00,5925,30.2,21.6,25.9,61.0
1991-07-11T00:00+00:00,5925,32.0,20.2,26.1,64.0
1991-07-12T00:00+00:00,5925,34.0,22.4,28.2,60.0
1991-07-13T00:00+00:00,5925,31.5,22.7,27.1,67.0
1991-07-14T00:00+00:00,5925,28.7,18.8,23.8,89.0
1991-07-15T00:00+00:00,5925,25.1,17.8,21.5,65.0
1991-07-16T00:00+00:00,5925,28.4,18.6,23.5,56.0
1991-07-17T00:00+00:00,5925,26.3,17.6,22.0,78.0
1991-07-18T00:00+00:00,5925,24.4,16.2,20.3,61.0
1991-07-19T00:00+00:00,5925,24.3,18.5,21.4,71.0
1991-07-20T00:00+00:00,5925,26.1,19.7,22.9,73.0
1991-07-21T00:00+00:00,5925,26.0,18.9,22.5,67.0
1991-07-22T00:00+00:00,5925,25.1,18.8,22.0,58.0
1991-07-23T00:00+00:00,5925,28.1,16.9,22.5,61.0
1991-07-24T00:00+00:00,5925,28.4,17.1,22.8,77.0
1991-07-25T00:00+00:00,5925,24.1,16.9,20.5,75.0
1991-07-26T00:00+00:00,5925,20.7,15.4,18.1,76.0
1991-07-27T00:00+00:00,5925,19.5,15.4,17.5,86.0
1991-07-28T00:00+00:00,5925,21.5,15.5,18.5,77.0
1991-07-29T00:00+00:00,5925,26.9,18.0,22.5,57.0
1991-07-30T00:00+00:00,5925,28.1,16.2,22.2,60.0
1991-07-31T00:00+00:00,5925,26.0,18.1,22.1,81.0
1991-08-01T00:00+00:00,5925,24.0,17.9,21.0,84.0
1991-08-02T00:00+00:00,5925,20.7,15.7,18.2,94.0
1991-08-03T00:00+00:00,5925,21.6,17.2,19.4,90.0
1991-08-04T00:00+00:00,5925,24.3,19.1,21.7,78.0
1991-08-05T00:00+00:00,5925,23.6,18.8,21.2,84.0
1991-08-06T00:00+00:00,5925,28.8,19.1,24.0,62.0
1991-08-07T00:00+00:00,5925,31.6,18.8,25.2,65.0
1991-08-08T00:00+00:00,5925,32.0,21.4,26.7,62.0
1991-08-09T00:00+00:00,5925,28.7,22.9,25.8,72.0
1991-08-10T00:00+00:00,5925,26.9,20.4,23.7,68.0
1991-08-11T00:00+00:00,5925,31.1,20.4,25.8,61.0
1991-08-12T00:00+00:00,5925,31.1,20.6,25.9,63.0
1991-08-13T00:00+00:00,5925,27.0,19.5,23.3,61.0
1991-08-14T00:00+00:00,5925,26.6,17.7,22.2,60.0
1991-08-15T00:00+00:00,5925,24.2,17.2,20.7,64.0
1991-08-16T00:00+00:00,5925,27.3,17.1,22.2,59.0
1991-08-17T00:00+00:00,5925,29.0,16.4,22.7,61.0
1991-08-18T00:00+00:00,5925,26.3,18.2,22.3,77.0
1991-08-19T00:00+00:00,5925,22.7,15.6,19.2,64.0
1991-08-20T00:00+00:00,5925,23.0,14.7,18.9,57.0
1991-08-21T00:00+00:00,5925,22.2,15.4,18.8,70.0
1991-08-22T00:00+00:00,5925,23.2,15.3,19.3,73.0
1991-08-23T00:00+00:00,5925,25.8,18.0,21.9,70.0
1991-08-24T00:00+00:00,5925,28.4,18.3,23.4,76.0
1991-08-25T00:00+00:00,5925,26.4,20.6,23.5,61.0
1991-08-26T00:00+00:00,5925,25.0,18.2,21.6,59.0
1991-08-27T00:00+00:00,5925,22.4,17.1,19.8,62.0
1991-08-28T00:00+00:00,5925,22.8,15.6,19.2,70.0
1991-08-29T00:00+00:00,5925,21.0,15.8,18.4,65.0
1991-08-30T00:00+00:00,5925,22.3,13.1,17.7,63.0
1991-08-31T00:00+00:00,5925,23.2,14.2,18.7,65.0
1991-09-01T00:00+00:00,5925,24.6,13.1,18.9,62.0
1991-09-02T00:00+00:00,5925,25.6,15.2,20.4,61.0
1991-09-03T00:00+00:00,5925,26.7,14.9,20.8,59.0
1991-09-04T00:00+00:00,5925,27.1,14.7,20.9,59.0
1991-09-05T00:00+00:00,5925,27.6,15.3,21.5,61.0
1991-09-06T00:00+00:00,5925,24.5,15.5,20.0,79.0
1991-09-07T00:00+00:00,5925,17.3,13.3,15.3,61.0
1991-09-08T00:00+00:00,5925,16.4,12.0,14.2,71.0
1991-09-09T00:00+00:00,5925,21.7,13.9,17.8,71.0
1991-09-10T00:00+00:00,5925,25.5,12.1,18.8,69.0
1991-09-11T00:00+00:00,5925,23.1,13.4,18.3,82.0
1991-09-12T00:00+00:00,5925,19.6,15.6,17.6,87.0
1991-09-13T00:00+00:00,5925,17.1,14.3,15.7,77.0
1991-09-14T00:00+00:00,5925,23.0,15.6,19.3,74.0
1991-09-15T00:00+00:00,5925,21.5,16.3,18.9,82.0
1991-09-16T00:00+00:00,5925,24.1,17.3,20.7,73.0
1991-09-17T00:00+00:00,5925,21.5,15.3,18.4,88.0
1991-09-18T00:00+00:00,5925,19.7,16.2,18.0,60.0
1991-09-19T00:00+00:00,5925,21.9,13.8,17.9,62.0
1991-09-20T00:00+00:00,5925,22.4,13.0,17.7,84.0
1991-09-21T00:00+00:00,5925,20.1,13.8,17.0,64.0
1991-09-22T00:00+00:00,5925,21.9,13.0,17.5,86.0
1991-09-23T00:00+00:00,5925,19.9,14.8,17.4,73.0
1991-09-24T00:00+00:00,5925,22.9,12.5,17.7,67.0
1991-09-25T00:00+00:00,5925,21.5,11.7,16.6,73.0
1991-09-26T00:00+00:00,5925,26.2,12.6,19.4,73.0
1991-09-27T00:00+00:00,5925,21.8,14.9,18.4,70.0
1991-09-28T00:00+00:00,5925,19.4,12.3,15.9,68.0
1991-09-29T00:00+00:00,5925,23.1,13.4,18.3,69.0
1991-09-30T00:00+00:00,5925,26.3,19.9,23.1,66.0
1991-10-01T00:00+00:00,5925,22.6,14.8,18.7,70.0
1991-10-02T00:00+00:00,5925,17.6,12.8,15.2,58.0
1991-10-03T00:00+00:00,5925,17.2,10.9,14.1,56.0
1991-10-04T00:00+00:00,5925,17.9,7.4,12.7,66.0
1991-10-05T00:00+00:00,5925,17.6,6.7,12.2,65.0
1991-10-06T00:00+00:00,5925,19.6,9.8,14.7,72.0
1991-10-07T00:00+00:00,5925,22.2,11.0,16.6,71.0
1991-10-08T00:00+00:00,5925,21.6,12.5,17.1,76.0
1991-10-09T00:00+00:00,5925,16.1,13.1,14.6,87.0
1991-10-10T00:00+00:00,5925,16.5,12.3,14.4,83.0
1991-10-11T00:00+00:00,5925,14.9,11.2,13.1,93.0
1991-10-12T00:00+00:00,5925,18.8,13.0,15.9,85.0
1991-10-13T00:00+00:00,5925,21.1,13.8,17.5,77.0
1991-10-14T00:00+00:00,5925,19.6,13.7,16.7,78.0
1991-10-15T00:00+00:00,5925,17.3,11.3,14.3,82.0
1991-10-16T00:00+00:00,5925,20.3,13.9,17.1,69.0
1991-10-17T00:00+00:00,5925,20.0,9.7,14.9,84.0
1991-10-18T00:00+00:00,5925,15.3,11.6,13.5,65.0
1991-10-19T00:00+00:00,5925,12.0,9.0,10.5,65.0
1991-10-20T00:00+00:00,5925,9.1,7.0,8.1,73.0
1991-10-21T00:00+00:00,5925,9.0,4.5,6.8,67.0
1991-10-22T00:00+00:00,5925,8.6,5.0,6.8,60.0
1991-10-23T00:00+00:00,5925,6.8,4.4,5.6,81.0
1991-10-24T00:00+00:00,5925,7.8,5.0,6.4,83.0
1991-10-25T00:00+00:00,5925,8.0,3.9,6.0,67.0
1991-10-26T00:00+00:00,5925,5.9,-1.4,2.3,75.0
1991-10-27T00:00+00:00,5925,6.0,-0.6,2.7,68.0
1991-10-28T00:00+00:00,5925,5.6,-1.8,1.9,68.0
1991-10-29T00:00+00:00,5925,6.1,-0.8,2.7,71.0
1991-10-30T00:00+00:00,5925,6.2,-1.3,2.5,75.0
1991-10-31T00:00+00:00,5925,5.2,-1.7,1.8,77.0
1991-11-01T00:00+00:00,5925,7.7,-0.3,3.7,69.0
1991-11-02T00:00+00:00,5925,6.5,0.8,3.7,72.0
1991-11-03T00:00+00:00,5925,7.9,1.9,4.9,76.0
1991-11-04T00:00+00:00,5925,10.4,4.2,7.3,88.0
1991-11-05T00:00+00:00,5925,12.1,7.1,9.6,59.0
1991-11-06T00:00+00:00,5925,10.1,6.5,8.3,77.0
1991-11-07T00:00+00:00,5925,10.4,3.5,7.0,72.0
1991-11-08T00:00+00:00,5925,13.2,7.2,10.2,69.0
1991-11-09T00:00+00:00,5925,12.8,7.7,10.3,79.0
1991-11-10T00:00+00:00,5925,8.3,5.4,6.9,80.0
1991-11-11T00:00+00:00,5925,10.1,2.1,6.1,64.0
1991-11-12T00:00+00:00,5925,9.5,1.8,5.7,81.0
1991-11-13T00:00+00:00,5925,12.8,2.4,7.6,86.0
1991-11-14T00:00+00:00,5925,12.7,4.5,8.6,87.0
1991-11-15T00:00+00:00,5925,11.7,3.2,7.5,73.0
1991-11-16T00:00+00:00,5925,9.7,5.7,7.7,92.0
1991-11-17T00:00+00:00,5925,8.1,3.1,5.6,88.0
1991-11-18T00:00+00:00,5925,7.6,3.0,5.3,62.0
1991-11-19T00:00+00:00,5925,5.6,1.8,3.7,87.0
1991-11-20T00:00+00:00,5925,6.7,2.9,4.8,96.0
1991-11-21T00:00+00:00,5925,6.8,4.3,5.6,83.0
1991-11-22T00:00+00:00,5925,4.9,2.3,3.6,93.0
1991-11-23T00:00+00:00,5925,4.9,2.7,3.8,81.0
1991-11-24T00:00+00:00,5925,5.3,2.7,4.0,91.0
1991-11-25T00:00+00:00,5925,8.9,4.6,6.8,91.0
1991-11-26T00:00+00:00,5925,9.5,7.2,8.4,94.0
1991-11-27T00:00+00:00,5925,9.0,7.0,8.0,86.0
1991-11-28T00:00+00:00,5925,7.3,5.1,6.2,88.0
1991-11-29T00:00+00:00,5925,5.7,3.6,4.7,83.0
1991-11-30T00:00+00:00,5925,4.1,2.6,3.4,87.0
1991-12-01T00:00+00:00,5925,4.4,2.1,3.3,82.0
1991-12-02T00:00+00:00,5925,7.0,1.3,4.2,72.0
1991-12-03T00:00+00:00,5925,3.3,0.4,1.9,86.0
1991-12-04T00:00+00:00,5925,2.3,0.9,1.6,76.0
1991-12-05T00:00+00:00,5925,4.4,1.5,3.0,74.0
1991-12-06T00:00+00:00,5925,3.4,-0.4,1.5,73.0
1991-12-07T00:00+00:00,5925,2.3,-1.2,0.6,84.0
1991-12-08T00:00+00:00,5925,2.1,-4.6,-1.3,63.0
1991-12-09T00:00+00:00,5925,-4.6,-10.2,-7.4,60.0
1991-12-10T00:00+00:00,5925,-4.0,-11.1,-7.6,64.0
1991-12-11T00:00+00:00,5925,-1.2,-5.0,-3.1,79.0
1991-12-12T00:00+00:00,5925,-2.0,-6.8,-4.4,93.0
1991-12-13T00:00+00:00,5925,-4.3,-9.8,-7.1,88.0
1991-12-14T00:00+00:00,5925,3.4,-7.0,-1.8,54.0
1991-12-15T00:00+00:00,5925,3.9,-0.5,1.7,67.0
1991-12-16T00:00+00:00,5925,0.5,-4.2,-1.9,93.0
1991-12-17T00:00+00:00,5925,-2.6,-5.8,-4.2,98.0
1991-12-18T00:00+00:00,5925,5.0,-2.8,1.1,91.0
1991-12-19T00:00+00:00,5925,6.0,2.0,4.0,82.0
1991-12-20T00:00+00:00,5925,10.2,2.0,6.1,84.0
1991-12-21T00:00+00:00,5925,4.4,2.0,3.2,73.0
1991-12-22T00:00+00:00,5925,7.3,2.2,4.8,81.0
1991-12-23T00:00+00:00,5925,12.4,2.3,7.4,86.0
1991-12-24T00:00+00:00,5925,10.1,3.3,6.7,65.0
1991-12-25T00:00+00:00,5925,5.4,2.5,4.0,70.0
1991-12-26T00:00+00:00,5925,4.4,1.1,2.8,73.0
1991-12-27T00:00+00:00,5925,5.4,3.3,4.4,88.0
1991-12-28T00:00+00:00,5925,4.1,1.4,2.8,79.0
1991-12-29T00:00+00:00,5925,3.7,0.0,1.9,64.0
1991-12-30T00:00+00:00,5925,4.4,2.5,3.5,78.0
1991-12-31T00:00+00:00,5925,5.1,2.7,3.9,68.0
1992-01-01T00:00+00:00,5925,6.6,-1.4,2.6,67.0
1992-01-02T00:00+00:00,5925,11.7,6.2,9.0,38.0
1992-01-03T00:00+00:00,5925,13.9,8.2,11.1,31.0
1992-01-04T00:00+00:00,5925,9.1,3.3,6.2,58.0
1992-01-05T00:00+00:00,5925,9.0,6.5,7.8,85.0
1992-01-06T00:00+00:00,5925,10.7,8.0,9.4,72.0
1992-01-07T00:00+00:00,5925,12.1,6.9,9.5,78.0
1992-01-08T00:00+00:00,5925,7.6,-0.7,3.5,94.0
1992-01-09T00:00+00:00,5925,2.7,-0.6,1.1,97.0
1992-01-10T00:00+00:00,5925,5.3,2.1,3.7,89.0
1992-01-11T00:00+00:00,5925,6.0,2.1,4.1,92.0
1992-01-12T00:00+00:00,5925,4.9,2.5,3.7,76.0
1992-01-13T00:00+00:00,5925,4.3,2.6,3.5,70.0
1992-01-14T00:00+00:00,5925,3.6,1.2,2.4,79.0
1992-01-15T00:00+00:00,5925,6.5,2.2,4.4,78.0
1992-01-16T00:00+00:00,5925,5.7,3.4,4.6,72.0
1992-01-17T00:00+00:00,5925,5.2,3.3,4.3,71.0
1992-01-18T00:00+00:00,5925,5.5,2.2,3.9,71.0
1992-01-19T00:00+00:00,5925,4.1,2.2,3.2,88.0
1992-01-20T00:00+00:00,5925,3.7,-3.9,-0.1,84.0
1992-01-21T00:00+00:00,5925,-2.0,-7.1,-4.6,67.0
1992-01-22T00:00+00:00,5925,-0.5,-6.1,-3.3,77.0
1992-01-23T00:00+00:00,5925,1.4,-1.0,0.2,83.0
1992-01-24T00:00+00:00,5925,3.0,-0.7,1.2,84.0
1992-01-25T00:00+00:00,5925,3.8,-3.1,0.4,86.0
1992-01-26T00:00+00:00,5925,2.0,-0.7,0.7,90.0
1992-01-27T00:00+00:00,5925,2.3,0.1,1.2,82.0
1992-01-28T00:00+00:00,5925,2.2,-0.7,0.8,76.0
1992-01-29T00:00+00:00,5925,8.0,1.1,4.6,64.0
1992-01-30T00:00+00:00,5925,6.8,2.3,4.6,72.0
1992-01-31T00:00+00:00,5925,7.6,4.3,6.0,68.0
1992-02-01T00:00+00:00,5925,7.3,3.1,5.2,78.0
1992-02-02T00:00+00:00,5925,6.5,0.4,3.5,76.0
1992-02-03T00:00+00:00,5925,8.3,0.7,4.5,63.0
1992-02-04T00:00+00:00,5925,6.1,2.7,4.4,74.0
1992-02-05T00:00+00:00,5925,4.3,1.9,3.1,81.0
1992-02-06T00:00+00:00,5925,7.8,3.1,5.5,84.0
1992-02-07T00:00+00:00,5925,9.1,6.5,7.8,81.0
1992-02-08T00:00+00:00,5925,9.5,4.5,7.0,75.0
1992-02-09T00:00+00:00,5925,7.0,-0.3,3.4,95.0
1992-02-10T00:00+00:00,5925,8.3,1.9,5.1,77.0
1992-02-11T00:00+00:00,5925,11.6,5.0,8.3,48.0
1992-02-12T00:00+00:00,5925,10.5,7.1,8.8,71.0
1992-02-13T00:00+00:00,5925,12.3,5.4,8.9,78.0
1992-02-14T00:00+00:00,5925,10.9,6.1,8.5,80.0
1992-02-15T00:00+00:00,5925,13.4,3.1,8.3,66.0
1992-02-16T00:00+00:00,5925,11.6,5.4,8.5,64.0
1992-02-17T00:00+00:00,5925,6.0,1.0,3.5,81.0
1992-02-18T00:00+00:00,5925,1.1,-2.5,-0.7,62.0
1992-02-19T00:00+00:00,5925,0.3,-2.7,-1.2,65.0
1992-02-20T00:00+00:00,5925,1.2,-2.0,-0.4,84.0
1992-02-21T00:00+00:00,5925,2.3,-0.9,0.7,96.0
1992-02-22T00:00+00:00,5925,3.4,-1.1,1.2,93.0
1992-02-23T00:00+00:00,5925,7.6,2.8,5.2,70.0
1992-02-24T00:00+00:00,5925,10.5,5.3,7.9,56.0
1992-02-25T00:00+00:00,5925,10.0,0.9,5.5,60.0
1992-02-26T00:00+00:00,5925,9.6,1.6,5.6,63.0
1992-02-27T00:00+00:00,5925,11.3,2.4,6.9,71.0
1992-02-28T00:00+00:00,5925,13.6,2.9,8.3,69.0
1992-02-29T00:00+00:00,5925,15.2,5.3,10.3,67.0
1992-03-01T00:00+00:00,5925,14.6,3.9,9.3,71.0
1992-03-02T00:00+00:00,5925,16.3,4.2,10.3,58.0
1992-03-03T00:00+00:00,5925,12.8,4.6,8.7,59.0
1992-03-04T00:00+00:00,5925,16.5,9.4,13.0,52.0
1992-03-05T00:00+00:00,5925,14.1,6.0,10.1,62.0
1992-03-06T00:00+00:00,5925,12.7,5.2,9.0,75.0
1992-03-07T00:00+00:00,5925,10.5,3.8,7.2,83.0
1992-03-08T00:00+00:00,5925,9.0,1.1,5.1,63.0
1992-03-09T00:00+00:00,5925,11.8,1.7,6.8,52.0
1992-03-10T00:00+00:00,5925,12.1,1.6,6.9,54.0
1992-03-11T00:00+00:00,5925,10.1,2.3,6.2,60.0
1992-03-12T00:00+00:00,5925,13.2,4.5,8.9,47.0
1992-03-13T00:00+00:00,5925,13.4,9.3,11.4,59.0
1992-03-14T00:00+00:00,5925,14.7,1.6,8.2,83.0
1992-03-15T00:00+00:00,5925,7.9,1.7,4.8,76.0
1992-03-16T00:00+00:00,5925,5.0,2.4,3.7,83.0
1992-03-17T00:00+00:00,5925,7.2,1.7,4.5,55.0
1992-03-18T00:00+00:00,5925,8.0,1.3,4.7,64.0
1992-03-19T00:00+00:00,5925,12.2,1.1,6.7,45.0
1992-03-20T00:00+00:00,5925,10.8,6.3,8.6,81.0
1992-03-21T00:00+00:00,5925,10.9,6.3,8.6,97.0
1992-03-22T00:00+00:00,5925,10.6,6.0,8.3,61.0
1992-03-23T00:00+00:00,5925,9.5,6.3,7.9,83.0
1992-03-24T00:00+00:00,5925,15.3,7.4,11.4,80.0
1992-03-25T00:00+00:00,5925,13.7,4.5,9.1,72.0
